"GEO_ID","id",
"S2701_C04_003E","Number Insured by  Coverage Type!!Estimate!!AGE!!18 to 64 years",
"S2701_C04_003M","Number Insured by  Coverage Type!!Margin of Error!!AGE!!18 to 64 years",
"S2701_C04_004E","Number Insured by  Coverage Type!!Estimate!!AGE!!65 years and older",
"S2701_C04_004M","Number Insured by  Coverage Type!!Margin of Error!!AGE!!65 years and older",
"S2701_C04_005E","Number Insured by  Coverage Type!!Estimate!!19 to 25 years",
"S2701_C04_005M","Number Insured by  Coverage Type!!Margin of Error!!19 to 25 years",
"S2701_C04_006E","Number Insured by  Coverage Type!!Estimate!!SEX!!Male",
"S2701_C04_006M","Number Insured by  Coverage Type!!Margin of Error!!SEX!!Male",
"S2701_C04_007E","Number Insured by  Coverage Type!!Estimate!!SEX!!Female",
"S2701_C04_007M","Number Insured by  Coverage Type!!Margin of Error!!SEX!!Female",
"S2701_C04_008E","Number Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race",
"S2701_C04_008M","Number Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race",
"S2701_C04_009E","Number Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!White alone",
"S2701_C04_009M","Number Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!White alone",
"S2701_C04_010E","Number Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Black or African American alone",
"S2701_C04_010M","Number Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Black or African American alone",
"S2701_C04_011E","Number Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!American Indian and Alaska Native alone",
"S2701_C04_011M","Number Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!American Indian and Alaska Native alone",
"S2701_C04_012E","Number Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Asian alone",
"S2701_C04_012M","Number Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Asian alone",
"S2701_C04_013E","Number Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Native Hawaiian and Other Pacific Islander alone",
"S2701_C04_013M","Number Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Native Hawaiian and Other Pacific Islander alone",
"S2701_C04_014E","Number Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Some other race alone",
"S2701_C04_014M","Number Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Some other race alone",
"S2701_C04_015E","Number Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S2701_C04_015M","Number Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S2701_C04_016E","Number Insured by  Coverage Type!!Estimate!!White alone, not Hispanic or Latino",
"S2701_C04_016M","Number Insured by  Coverage Type!!Margin of Error!!White alone, not Hispanic or Latino",
"S2701_C04_017E","Number Insured by  Coverage Type!!Estimate!!Hispanic or Latino (of any race)",
"S2701_C04_017M","Number Insured by  Coverage Type!!Margin of Error!!Hispanic or Latino (of any race)",
"S2701_C04_018E","Number Insured by  Coverage Type!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Native born",
"S2701_C04_018M","Number Insured by  Coverage Type!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Native born",
"S2701_C04_019E","Number Insured by  Coverage Type!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born",
"S2701_C04_019M","Number Insured by  Coverage Type!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born",
"S2701_C04_020E","Number Insured by  Coverage Type!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized",
"S2701_C04_020M","Number Insured by  Coverage Type!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized",
"S2701_C04_021E","Number Insured by  Coverage Type!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a citizen",
"S2701_C04_021M","Number Insured by  Coverage Type!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a citizen",
"S2701_C04_022E","Number Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older",
"S2701_C04_022M","Number Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older",
"S2701_C04_023E","Number Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Less than high school graduate",
"S2701_C04_023M","Number Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Less than high school graduate",
"S2701_C04_024E","Number Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!High school graduate, GED, or alternative",
"S2701_C04_024M","Number Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!High school graduate, GED, or alternative",
"S2701_C04_025E","Number Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Some college or associate's degree",
"S2701_C04_025M","Number Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Some college or associate's degree",
"S2701_C04_026E","Number Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Bachelor's degree or higher",
"S2701_C04_026M","Number Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Bachelor's degree or higher",
"S2701_C04_027E","Number Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older",
"S2701_C04_027M","Number Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older",
"S2701_C04_028E","Number Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force",
"S2701_C04_028M","Number Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force",
"S2701_C04_029E","Number Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force!!Employed",
"S2701_C04_029M","Number Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force!!Employed",
"S2701_C04_030E","Number Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force!!Unemployed",
"S2701_C04_030M","Number Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force!!Unemployed",
"S2701_C04_031E","Number Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!Not in labor force",
"S2701_C04_031M","Number Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!Not in labor force",
"S2701_C04_032E","Number Insured by  Coverage Type!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older",
"S2701_C04_032M","Number Insured by  Coverage Type!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older",
"S2701_C04_033E","Number Insured by  Coverage Type!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Worked full-time, year round in the past 12 months",
"S2701_C04_033M","Number Insured by  Coverage Type!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Worked full-time, year round in the past 12 months",
"S2701_C04_034E","Number Insured by  Coverage Type!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Worked less than full-time, year round in the past 12 months",
"S2701_C04_034M","Number Insured by  Coverage Type!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Worked less than full-time, year round in the past 12 months",
"S2701_C04_035E","Number Insured by  Coverage Type!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Did not work",
"S2701_C04_035M","Number Insured by  Coverage Type!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Did not work",
"S2701_C04_036E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population",
"S2701_C04_036M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population",
"S2701_C04_037E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000",
"S2701_C04_037M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000",
"S2701_C04_038E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999",
"S2701_C04_038M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999",
"S2701_C04_039E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999",
"S2701_C04_039M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999",
"S2701_C04_040E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999",
"S2701_C04_040M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999",
"S2701_C04_041E","Number Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over",
"S2701_C04_041M","Number Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over",
"S2701_C04_042E","Number Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined",
"S2701_C04_042M","Number Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined",
"S2701_C04_043E","Number Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold",
"S2701_C04_043M","Number Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold",
"S2701_C04_044E","Number Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold",
"S2701_C04_044M","Number Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold",
"S2701_C04_045E","Number Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!2.00 of poverty threshold and over",
"S2701_C04_045M","Number Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!2.00 of poverty threshold and over",
"S2701_C04_046E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Private health insurance",
"S2701_C04_046M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Private health insurance",
"S2701_C04_047E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Private health insurance!!Private health insurance alone",
"S2701_C04_047M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Private health insurance!!Private health insurance alone",
"S2701_C04_048E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Employment-based health insurance",
"S2701_C04_048M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Employment-based health insurance",
"S2701_C04_049E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Employment-based health insurance!!Employment-based health insurance alone",
"S2701_C04_049M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Employment-based health insurance!!Employment-based health insurance alone",
"S2701_C04_050E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Direct-purchase health insurance",
"S2701_C04_050M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Direct-purchase health insurance",
"S2701_C04_051E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Direct-purchase health insurance!!Direct-purchase health insurance alone",
"S2701_C04_051M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Direct-purchase health insurance!!Direct-purchase health insurance alone",
"S2701_C04_052E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!TRICARE/military health coverage",
"S2701_C04_052M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!TRICARE/military health coverage",
"S2701_C04_053E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!TRICARE/military health coverage!!TRICARE/military health coverage alone",
"S2701_C04_053M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!TRICARE/military health coverage!!TRICARE/military health coverage alone",
"S2701_C04_054E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Public coverage",
"S2701_C04_054M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Public coverage",
"S2701_C04_055E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Public coverage!!Public coverage alone",
"S2701_C04_055M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Public coverage!!Public coverage alone",
"S2701_C04_056E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Medicare coverage",
"S2701_C04_056M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Medicare coverage",
"S2701_C04_057E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Medicare coverage!!Medicare coverage alone",
"S2701_C04_057M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Medicare coverage!!Medicare coverage alone",
"S2701_C04_058E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Medicaid/means-tested public coverage",
"S2701_C04_058M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Medicaid/means-tested public coverage",
"S2701_C04_059E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Medicaid/means-tested public coverage!!Medicaid/means-tested public coverage alone",
"S2701_C04_059M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Medicaid/means-tested public coverage!!Medicaid/means-tested public coverage alone",
"S2701_C04_060E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!VA Health Care",
"S2701_C04_060M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!VA Health Care",
"S2701_C04_061E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!VA Health Care!!VA Health Care alone",
"S2701_C04_061M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!VA Health Care!!VA Health Care alone",
"S2701_C04_062E","Number Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Uninsured",
"S2701_C04_062M","Number Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Uninsured",
"S2701_C04_063E","Number Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage",
"S2701_C04_063M","Number Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage",
"S2701_C04_064E","Number Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance",
"S2701_C04_064M","Number Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance",
"S2701_C04_065E","Number Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance",
"S2701_C04_065M","Number Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance",
"S2701_C04_066E","Number Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance",
"S2701_C04_066M","Number Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance",
"S2701_C04_067E","Number Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage",
"S2701_C04_067M","Number Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage",
"S2701_C04_068E","Number Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage",
"S2701_C04_068M","Number Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage",
"S2701_C04_069E","Number Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage",
"S2701_C04_069M","Number Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage",
"S2701_C04_070E","Number Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage",
"S2701_C04_070M","Number Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage",
"S2701_C04_071E","Number Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care",
"S2701_C04_071M","Number Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care",
"S2701_C05_001E","Percent Insured by  Coverage Type!!Estimate!!Total civilian noninstitutionalized population",
"S2701_C05_001M","Percent Insured by  Coverage Type!!Margin of Error!!Total civilian noninstitutionalized population",
"S2701_C05_002E","Percent Insured by  Coverage Type!!Estimate!!AGE!!Under 18 years",
"S2701_C05_002M","Percent Insured by  Coverage Type!!Margin of Error!!AGE!!Under 18 years",
"S2701_C05_003E","Percent Insured by  Coverage Type!!Estimate!!AGE!!18 to 64 years",
"S2701_C05_003M","Percent Insured by  Coverage Type!!Margin of Error!!AGE!!18 to 64 years",
"S2701_C05_004E","Percent Insured by  Coverage Type!!Estimate!!AGE!!65 years and older",
"S2701_C05_004M","Percent Insured by  Coverage Type!!Margin of Error!!AGE!!65 years and older",
"S2701_C05_005E","Percent Insured by  Coverage Type!!Estimate!!19 to 25 years",
"S2701_C05_005M","Percent Insured by  Coverage Type!!Margin of Error!!19 to 25 years",
"S2701_C05_006E","Percent Insured by  Coverage Type!!Estimate!!SEX!!Male",
"S2701_C05_006M","Percent Insured by  Coverage Type!!Margin of Error!!SEX!!Male",
"S2701_C05_007E","Percent Insured by  Coverage Type!!Estimate!!SEX!!Female",
"S2701_C05_007M","Percent Insured by  Coverage Type!!Margin of Error!!SEX!!Female",
"S2701_C05_008E","Percent Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race",
"S2701_C05_008M","Percent Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race",
"S2701_C05_009E","Percent Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!White alone",
"S2701_C05_009M","Percent Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!White alone",
"S2701_C05_010E","Percent Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Black or African American alone",
"S2701_C05_010M","Percent Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Black or African American alone",
"S2701_C05_011E","Percent Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!American Indian and Alaska Native alone",
"S2701_C05_011M","Percent Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!American Indian and Alaska Native alone",
"S2701_C05_012E","Percent Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Asian alone",
"S2701_C05_012M","Percent Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Asian alone",
"S2701_C05_013E","Percent Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Native Hawaiian and Other Pacific Islander alone",
"S2701_C05_013M","Percent Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Native Hawaiian and Other Pacific Islander alone",
"S2701_C05_014E","Percent Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Some other race alone",
"S2701_C05_014M","Percent Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!One Race!!Some other race alone",
"S2701_C05_015E","Percent Insured by  Coverage Type!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S2701_C05_015M","Percent Insured by  Coverage Type!!Margin of Error!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races",
"S2701_C05_016E","Percent Insured by  Coverage Type!!Estimate!!White alone, not Hispanic or Latino",
"S2701_C05_016M","Percent Insured by  Coverage Type!!Margin of Error!!White alone, not Hispanic or Latino",
"S2701_C05_017E","Percent Insured by  Coverage Type!!Estimate!!Hispanic or Latino (of any race)",
"S2701_C05_017M","Percent Insured by  Coverage Type!!Margin of Error!!Hispanic or Latino (of any race)",
"S2701_C05_018E","Percent Insured by  Coverage Type!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Native born",
"S2701_C05_018M","Percent Insured by  Coverage Type!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Native born",
"S2701_C05_019E","Percent Insured by  Coverage Type!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born",
"S2701_C05_019M","Percent Insured by  Coverage Type!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born",
"S2701_C05_020E","Percent Insured by  Coverage Type!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized",
"S2701_C05_020M","Percent Insured by  Coverage Type!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized",
"S2701_C05_021E","Percent Insured by  Coverage Type!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a citizen",
"S2701_C05_021M","Percent Insured by  Coverage Type!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a citizen",
"S2701_C05_022E","Percent Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older",
"S2701_C05_022M","Percent Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older",
"S2701_C05_023E","Percent Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Less than high school graduate",
"S2701_C05_023M","Percent Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Less than high school graduate",
"S2701_C05_024E","Percent Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!High school graduate, GED, or alternative",
"S2701_C05_024M","Percent Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!High school graduate, GED, or alternative",
"S2701_C05_025E","Percent Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Some college or associate's degree",
"S2701_C05_025M","Percent Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Some college or associate's degree",
"S2701_C05_026E","Percent Insured by  Coverage Type!!Estimate!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Bachelor's degree or higher",
"S2701_C05_026M","Percent Insured by  Coverage Type!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Civilian noninstitutionalized population 25 years and older!!Bachelor's degree or higher",
"S2701_C05_027E","Percent Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older",
"S2701_C05_027M","Percent Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older",
"S2701_C05_028E","Percent Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force",
"S2701_C05_028M","Percent Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force",
"S2701_C05_029E","Percent Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force!!Employed",
"S2701_C05_029M","Percent Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force!!Employed",
